dataset,n_train,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,mean,std,param_strategy
19_landsat,3611,0,continuous,50,-2.23432949751179,2.39602439535803,zscore_range,,,-0.0013514943250412935,1.0343140690112151,zscore
19_landsat,3611,1,continuous,81,-2.47331056031272,2.33391230292648,zscore_range,,,0.0691767363547649,1.0282532117379573,zscore
19_landsat,3611,2,continuous,68,-2.24022135096699,2.38553023071113,zscore_range,,,0.14193748360891148,0.9938269936459564,zscore
19_landsat,3611,3,continuous,91,-1.8305266756256,3.77862927265465,zscore_range,,,0.12795776621056856,1.0335354479139853,zscore
19_landsat,3611,4,continuous,51,-2.22327505813159,2.56981201640307,zscore_range,,,0.004928946941688692,1.0381926060885525,zscore
19_landsat,3611,5,continuous,80,-2.45749787031691,2.04297287636791,zscore_range,,,0.07466655519990896,1.0293790264410707,zscore
19_landsat,3611,6,continuous,68,-2.10696468783333,2.75378737607301,zscore_range,,,0.14809482532719198,0.9887107434573076,zscore
19_landsat,3611,7,continuous,89,-1.66291391638718,3.93343415009494,zscore_range,,,0.13623494995123403,1.0342705969736252,zscore
19_landsat,3611,8,continuous,49,-2.14633027436813,2.60475765418787,zscore_range,,,0.00317601088019498,1.0422718432014453,zscore
19_landsat,3611,9,continuous,80,-2.44477569258698,2.06046673085747,zscore_range,,,0.077088302021174,1.0347434136295646,zscore
19_landsat,3611,10,continuous,69,-2.33541005212342,2.47326239872325,zscore_range,,,0.15107377280465362,0.9949603664655439,zscore
19_landsat,3611,11,continuous,96,-2.54928108959739,3.93084508765914,zscore_range,,,0.13516399094498394,1.0381405558690773,zscore
19_landsat,3611,12,continuous,51,-2.22674030559348,2.55172507566243,zscore_range,,,-0.008224533162155987,1.0400109797663646,zscore
19_landsat,3611,13,continuous,83,-2.47164233362089,2.34238417466561,zscore_range,,,0.06168139676757619,1.0372917515295226,zscore
19_landsat,3611,14,continuous,70,-2.23851485412034,2.74112669291439,zscore_range,,,0.14476415637586632,0.9979061568239361,zscore
19_landsat,3611,15,continuous,92,-1.82996676162189,3.76902232858134,zscore_range,,,0.13437345128704484,1.0387163873490963,zscore
19_landsat,3611,16,continuous,50,-2.14555375709962,2.5820134511349,zscore_range,,,-0.003620343257312124,1.0403569245660642,zscore
19_landsat,3611,17,continuous,78,-2.45234387015827,2.04447813514867,zscore_range,,,0.07010229248714626,1.0367746350707385,zscore
19_landsat,3611,18,continuous,68,-2.1025540427678,2.74261860701655,zscore_range,,,0.15072762978594428,0.9913282419184555,zscore
19_landsat,3611,19,continuous,91,-1.71275719500022,3.9083064880506,zscore_range,,,0.13901636284821786,1.0369501409618262,zscore
19_landsat,3611,20,continuous,50,-2.21701592374499,2.61238545689223,zscore_range,,,-0.0029375974078192815,1.0419175894464516,zscore
19_landsat,3611,21,continuous,78,-2.44100639605027,2.05988032264028,zscore_range,,,0.07219935266698262,1.0393111686345142,zscore
19_landsat,3611,22,continuous,71,-2.20863620683304,2.7526233296561,zscore_range,,,0.1527844828863218,0.9979164721023758,zscore
19_landsat,3611,23,continuous,92,-2.54151135696536,3.59353791635558,zscore_range,,,0.13866556996392468,1.0420521764583104,zscore
19_landsat,3611,24,continuous,50,-2.14737002906454,2.56526384480278,zscore_range,,,-0.012100547790333338,1.0361313137126547,zscore
19_landsat,3611,25,continuous,81,-2.47222192017562,2.08863405978466,zscore_range,,,0.056843791290490095,1.0382035726851602,zscore
19_landsat,3611,26,continuous,68,-2.24016440237913,2.39489558482986,zscore_range,,,0.13533572255395046,0.9987960305444123,zscore
19_landsat,3611,27,continuous,94,-2.03570291326817,3.75642874934623,zscore_range,,,0.1252677561748932,1.035344469706327,zscore
19_landsat,3611,28,continuous,49,-2.14516672344027,2.59814466890699,zscore_range,,,-0.0040635788028995316,1.0370785652472654,zscore
19_landsat,3611,29,continuous,81,-2.45743955199563,2.05077175964123,zscore_range,,,0.06935899201381966,1.0344528222944933,zscore
19_landsat,3611,30,continuous,68,-2.1019664535627,2.7470830249509,zscore_range,,,0.14191112854183172,0.9988304875481167,zscore
19_landsat,3611,31,continuous,92,-1.81782409559964,3.90586517621809,zscore_range,,,0.12826428493557518,1.038321598228882,zscore
19_landsat,3611,32,continuous,49,-2.21821103445085,2.40810122562043,zscore_range,,,0.0009029345553881439,1.0334034502246954,zscore
19_landsat,3611,33,continuous,79,-2.44813070080989,1.97840142873974,zscore_range,,,0.07557191658756812,1.030317552059364,zscore
19_landsat,3611,34,continuous,72,-2.33152989831874,2.75966598706102,zscore_range,,,0.13857134939564097,1.0028117199984088,zscore
19_landsat,3611,35,continuous,96,-2.54564203006324,3.75215754067874,zscore_range,,,0.12458603726476089,1.0406138221122154,zscore
