dataset,n_train,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,mean,std,param_strategy
13_fraud,198815,0,continuous,74016,0.0,1.0,zscore_range,,,0.9584565470965469,0.032714407404759956,zscore
13_fraud,198815,1,continuous,53442,0.0,0.959122,zscore_range,,,0.7671870168951036,0.01722312874116743,zscore
13_fraud,198815,2,continuous,81120,0.266171,1.0,zscore_range,,,0.8376150638935693,0.025220600684423427,zscore
13_fraud,198815,3,continuous,126065,0.0,1.0,zscore_range,,,0.2515264808490305,0.06205095249648349,zscore
13_fraud,198815,4,continuous,37597,0.481978,1.0,zscore_range,,,0.7657417706360184,0.009012110712184981,zscore
13_fraud,198815,5,continuous,47916,0.0,0.503492,zscore_range,,,0.26305762176898123,0.013292246408185535,zscore
13_fraud,198815,6,continuous,29625,0.07184,0.53374,zscore_range,,,0.2654100396046576,0.007027752158372394,zscore
13_fraud,198815,7,continuous,34805,0.0,0.986077,zscore_range,,,0.7853525871538867,0.012521747575599184,zscore
13_fraud,198815,8,continuous,102838,0.246075,1.0,zscore_range,,,0.4629937891708373,0.03756495742387592,zscore
13_fraud,198815,9,continuous,67445,0.203734,1.0,zscore_range,,,0.508908945577547,0.021618860047787864,zscore
13_fraud,198815,10,continuous,128519,0.0,0.880074,zscore_range,,,0.28486125862233735,0.05961870399640334,zscore
13_fraud,198815,11,continuous,96151,0.133375,1.0,zscore_range,,,0.7045437078238562,0.03572070381743986,zscore
13_fraud,198815,12,continuous,139934,0.0,0.802003,zscore_range,,,0.44814345798355254,0.07695237741643247,zscore
13_fraud,198815,13,continuous,88324,0.027646,1.0,zscore_range,,,0.6465081338027814,0.03018811870249151,zscore
13_fraud,198815,14,continuous,134562,0.008047,0.771835,zscore_range,,,0.33650368683952414,0.06836176833019227,zscore
13_fraud,198815,15,continuous,86840,0.127661,0.712984,zscore_range,,,0.4495521229635591,0.026835913719212144,zscore
13_fraud,198815,16,continuous,72150,0.234318,1.0,zscore_range,,,0.7314589442044112,0.02179583710422297,zscore
13_fraud,198815,17,continuous,124587,0.284191,0.977395,zscore_range,,,0.6535569755702538,0.056709852604473386,zscore
13_fraud,198815,18,continuous,128355,0.021493,1.0,zscore_range,,,0.5632345097251213,0.06353882434544302,zscore
13_fraud,198815,19,continuous,28671,0.282032,0.986119,zscore_range,,,0.5802689417800468,0.008138714614900412,zscore
13_fraud,198815,20,continuous,31614,0.0,0.92604,zscore_range,,,0.5614794085959309,0.011661343789204177,zscore
13_fraud,198815,21,continuous,98744,0.066883,1.0,zscore_range,,,0.5100124353444156,0.033730612396169604,zscore
13_fraud,198815,22,continuous,28092,0.0,0.950989,zscore_range,,,0.6654347756255816,0.00916541850276898,zscore
13_fraud,198815,23,continuous,136189,0.0,0.921002,zscore_range,,,0.3822454819505571,0.08161188281182381,zscore
13_fraud,198815,24,continuous,89536,0.0,1.0,zscore_range,,,0.5778725140658401,0.0291987782408183,zscore
13_fraud,198815,25,continuous,137070,0.0,1.0,zscore_range,,,0.42536408506903406,0.07886596423998385,zscore
13_fraud,198815,26,continuous,28435,0.0,0.640817,zscore_range,,,0.4165053277619898,0.007263819943850856,zscore
13_fraud,198815,27,continuous,23745,0.075474,1.0,zscore_range,,,0.31312771665115813,0.006763149464719881,zscore
13_fraud,198815,28,continuous,17725,0.0,0.736051,zscore_range,,,0.003449806910947363,0.009646965847562744,zscore
