dataset,n_train,effective_mc_regime,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,q1,q3,medcouple,mc_n_used,mc_source,mc_export_n,param_strategy
13_fraud,198815,SUBSAMPLE_REGIME,0,continuous,74016,0.0,1.0,adjusted_boxplot_range,,,0.942734,0.980662,0.16558037348956148,10000,SYSTEMATIC_SUBSAMPLE_SORTED,10000,adjusted_boxplot
13_fraud,198815,SUBSAMPLE_REGIME,1,continuous,53442,0.0,0.959122,adjusted_boxplot_range,,,0.760939,0.775703,0.00582847626977023,10000,SYSTEMATIC_SUBSAMPLE_SORTED,10000,adjusted_boxplot
13_fraud,198815,SUBSAMPLE_REGIME,2,continuous,81120,0.266171,1.0,adjusted_boxplot_range,,,0.822094,0.855229,-0.12069004448258173,10000,SYSTEMATIC_SUBSAMPLE_SORTED,10000,adjusted_boxplot
13_fraud,198815,SUBSAMPLE_REGIME,3,continuous,126065,0.0,1.0,adjusted_boxplot_range,,,0.214194,0.28454900000000005,-0.048211110320791395,10000,SYSTEMATIC_SUBSAMPLE_SORTED,10000,adjusted_boxplot
13_fraud,198815,SUBSAMPLE_REGIME,4,continuous,37597,0.481978,1.0,adjusted_boxplot_range,,,0.7610675,0.769813,0.04486675404107574,10000,SYSTEMATIC_SUBSAMPLE_SORTED,10000,adjusted_boxplot
13_fraud,198815,SUBSAMPLE_REGIME,5,continuous,47916,0.0,0.503492,adjusted_boxplot_range,,,0.255313,0.267027,0.20060077661367234,10000,SYSTEMATIC_SUBSAMPLE_SORTED,10000,adjusted_boxplot
13_fraud,198815,SUBSAMPLE_REGIME,6,continuous,29625,0.07184,0.53374,adjusted_boxplot_range,,,0.261997,0.26882,-0.05316742081448423,10000,SYSTEMATIC_SUBSAMPLE_SORTED,10000,adjusted_boxplot
13_fraud,198815,SUBSAMPLE_REGIME,7,continuous,34805,0.0,0.986077,adjusted_boxplot_range,,,0.78314,0.788894,0.13495857233909261,10000,SYSTEMATIC_SUBSAMPLE_SORTED,10000,adjusted_boxplot
13_fraud,198815,SUBSAMPLE_REGIME,8,continuous,102838,0.246075,1.0,adjusted_boxplot_range,,,0.440766,0.483502,0.052356919696499644,10000,SYSTEMATIC_SUBSAMPLE_SORTED,10000,adjusted_boxplot
13_fraud,198815,SUBSAMPLE_REGIME,9,continuous,67445,0.203734,1.0,adjusted_boxplot_range,,,0.4976795,0.51814,0.08862895493768233,10000,SYSTEMATIC_SUBSAMPLE_SORTED,10000,adjusted_boxplot
13_fraud,198815,SUBSAMPLE_REGIME,10,continuous,128519,0.0,0.880074,adjusted_boxplot_range,,,0.239843,0.329056,0.029321206115514902,10000,SYSTEMATIC_SUBSAMPLE_SORTED,10000,adjusted_boxplot
13_fraud,198815,SUBSAMPLE_REGIME,11,continuous,96151,0.133375,1.0,adjusted_boxplot_range,,,0.688953,0.72753,-0.10707127277014789,10000,SYSTEMATIC_SUBSAMPLE_SORTED,10000,adjusted_boxplot
