dataset,n_train,effective_mc_regime,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,q1,q3,medcouple,mc_n_used,mc_source,mc_export_n,param_strategy
6_cardio,1127,FULL_DATA_ONLY,0,continuous,47,-2.746330647550977,2.967789350890879,adjusted_boxplot_range,,,-0.735806944395509,0.745631573719046,4.769050841369225e-16,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,1,continuous,687,-0.91998843744384,3.956212395171415,adjusted_boxplot_range,,,-0.91998843744384,0.76718983968504,0.25534079095747675,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,2,continuous,366,-0.203640485666361,9.929344871973717,adjusted_boxplot_range,,,-0.203640485666361,-0.162341217719575,1.0,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,3,continuous,830,-1.635871141309735,3.584122058391825,adjusted_boxplot_range,,,-0.668401676266557,0.713936986205765,-0.05517910286001943,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,4,continuous,444,-0.683598474400773,4.316910153120069,adjusted_boxplot_range,,,-0.683598474400773,0.49123516406266554,1.0,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,5,continuous,2,-0.061400644495402,13.074629213397005,adjusted_boxplot_range,,,-0.061400644495402,-0.061400644495402,-1.0,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,6,continuous,48,-0.278294946006147,4.365599411432297,adjusted_boxplot_range,,,-0.278294946006147,-0.278294946006147,-1.0,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,7,continuous,70,-1.949571744596599,2.298036292698139,adjusted_boxplot_range,,,-0.932538834258422,0.682748729219859,0.09090909090909075,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,8,continuous,51,-1.441358488528391,6.433868064468475,adjusted_boxplot_range,,,-0.630673402190478,0.411635994529696,0.14285714285714105,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,9,continuous,61,-0.420487347915062,4.123053507733356,adjusted_boxplot_range,,,-0.420487347915062,-0.202646347986713,1.0,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,10,continuous,227,-1.398087924648133,5.716903416865029,adjusted_boxplot_range,,,-0.6065876916807595,0.5508750145941095,0.06493506493506448,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,11,continuous,144,-1.691189996014992,2.70388537018061,adjusted_boxplot_range,,,-0.8307083731152509,0.718158548104284,0.039999999999999404,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,12,continuous,101,-1.439841365194317,2.302037323948854,adjusted_boxplot_range,,,-0.83401338695209,0.840922788188187,0.05714285714285725,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,13,continuous,84,-2.325378561577513,4.05478349294656,adjusted_boxplot_range,,,-0.675336650924735,0.589695480575728,0.06666666666666762,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,14,continuous,17,-1.441407750185039,4.750708598954497,adjusted_boxplot_range,,,-0.753394822502868,0.622631032861473,1.452299342003387e-15,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,15,continuous,5,-0.488278885185423,5.31716682114256,adjusted_boxplot_range,,,-0.488278885185423,0.963082541396573,1.0,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,16,continuous,69,-2.463852159953684,3.066780855990535,adjusted_boxplot_range,,,-0.419922567104733,0.722273381840268,-0.03999999999999997,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,17,continuous,72,-2.871594747268565,3.002429276615882,adjusted_boxplot_range,,,-0.509215520271559,0.703898136835012,3.2603453947264246e-16,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,18,continuous,72,-2.182355956472138,3.197089891599763,adjusted_boxplot_range,,,-0.527141849373091,0.714268730951194,2.6829713929177425e-16,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,19,continuous,99,-0.690589747523018,5.221269291662685,adjusted_boxplot_range,,,-0.590388746858854,0.144418591345019,0.5000000000000003,1127,FULL_TRAIN,10000,adjusted_boxplot
6_cardio,1127,FULL_DATA_ONLY,20,continuous,3,-2.126605466808859,1.140017527928574,adjusted_boxplot_range,,,-0.493293969440142,1.140017527928574,1.0,1127,FULL_TRAIN,10000,adjusted_boxplot
