dataset,n_train,effective_mc_regime,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,q1,q3,medcouple,mc_n_used,mc_source,mc_export_n,param_strategy
46_WPBC,97,FULL_DATA_ONLY,0,continuous,67,0.0,1.0,adjusted_boxplot_range,,,0.129032258065,0.604838709677,-0.0625000000036327,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,1,continuous,93,0.0,0.840811309158,adjusted_boxplot_range,,,0.240319606638,0.511985248924,0.13404255318975972,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,2,continuous,95,0.0,1.0,adjusted_boxplot_range,,,0.300692041522,0.495501730104,0.12741312741769428,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,3,continuous,93,0.0,0.855716878403,adjusted_boxplot_range,,,0.231397459165,0.508166969147,0.08750000000249708,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,4,continuous,96,0.0,0.78341453082,adjusted_boxplot_range,,,0.167602202923,0.423850879051,0.1851391650126865,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,5,continuous,89,0.0136239782016,1.0,adjusted_boxplot_range,,,0.282805105407,0.529614226301,0.09340857876430245,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,6,continuous,95,0.0198228754475,1.0,adjusted_boxplot_range,,,0.250047107594,0.504428113812,0.41357211035864655,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,7,continuous,97,0.0,1.0,adjusted_boxplot_range,,,0.199642520232,0.414626880493,0.15065243179207194,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,8,continuous,94,0.0451102880203,1.0,adjusted_boxplot_range,,,0.233456796948,0.418486372934,-0.10503842868574792,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,9,continuous,91,0.0692840646651,1.0,adjusted_boxplot_range,,,0.254618937644,0.475173210162,0.23786407766971937,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,10,continuous,97,0.0150455605001,1.0,adjusted_boxplot_range,,,0.146217418945,0.363212545031,0.12637045585364629,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,11,continuous,97,0.0,0.809254245631,adjusted_boxplot_range,,,0.0862663056855,0.335589465912,0.2863332020468616,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,12,continuous,97,0.042503740966,1.0,adjusted_boxplot_range,,,0.177910789901,0.352733293005,0.18032786885313373,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,13,continuous,97,0.0,0.739424424837,adjusted_boxplot_range,,,0.108270800693,0.314917127072,0.31199068684901476,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,14,continuous,97,0.0,0.725174663091,adjusted_boxplot_range,,,0.0613555842522,0.229032151253,0.3064295485664045,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,15,continuous,96,0.00558619962759,0.725960018269,adjusted_boxplot_range,,,0.083125461125,0.188384920774,0.33612740989173107,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,16,continuous,95,0.0137286904641,0.708401989801,adjusted_boxplot_range,,,0.0939689035009,0.243750634503,0.13600000001516155,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,17,continuous,94,0.000526870389884,0.879572482312,adjusted_boxplot_range,,,0.12396507602,0.29271413518,0.19975676497643408,97,FULL_TRAIN,10000,adjusted_boxplot
46_WPBC,97,FULL_DATA_ONLY,18,continuous,94,0.0,0.92169169404,adjusted_boxplot_range,,,0.193747067105,0.382625527921,0.32702702702395103,97,FULL_TRAIN,10000,adjusted_boxplot
