dataset,n_train,effective_mc_regime,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,q1,q3,medcouple,mc_n_used,mc_source,mc_export_n,param_strategy
36_speech,2580,FULL_DATA_ONLY,0,continuous,2558,-3.4692,3.3565,adjusted_boxplot_range,,,-0.7917875,0.418195,-0.006026164510638823,2580,FULL_TRAIN,10000,adjusted_boxplot
36_speech,2580,FULL_DATA_ONLY,1,continuous,2563,-3.7198,3.5174,adjusted_boxplot_range,,,-0.48371,0.71515,0.012474331931775313,2580,FULL_TRAIN,10000,adjusted_boxplot
36_speech,2580,FULL_DATA_ONLY,2,continuous,2554,-3.8751,3.3166,adjusted_boxplot_range,,,-0.40803500000000004,0.8654025000000001,0.00033860377469598806,2580,FULL_TRAIN,10000,adjusted_boxplot
36_speech,2580,FULL_DATA_ONLY,3,continuous,2560,-3.2182,3.4006,adjusted_boxplot_range,,,-0.38372249999999997,0.795855,-0.0028203495248414266,2580,FULL_TRAIN,10000,adjusted_boxplot
36_speech,2580,FULL_DATA_ONLY,4,continuous,2562,-2.898,3.2251,adjusted_boxplot_range,,,-0.694605,0.4666425,0.05175051433997435,2580,FULL_TRAIN,10000,adjusted_boxplot
36_speech,2580,FULL_DATA_ONLY,5,continuous,2556,-3.5998,3.8626,adjusted_boxplot_range,,,-0.7248475000000001,0.5506325,-0.015466535016573756,2580,FULL_TRAIN,10000,adjusted_boxplot
36_speech,2580,FULL_DATA_ONLY,6,continuous,2563,-3.128,3.5612,adjusted_boxplot_range,,,-0.744855,0.49178750000000004,0.005068115471942894,2580,FULL_TRAIN,10000,adjusted_boxplot
36_speech,2580,FULL_DATA_ONLY,7,continuous,2565,-3.1846,3.2922,adjusted_boxplot_range,,,-0.5687074999999999,0.664125,0.02006539090297142,2580,FULL_TRAIN,10000,adjusted_boxplot
36_speech,2580,FULL_DATA_ONLY,8,continuous,2564,-3.1913,4.1821,adjusted_boxplot_range,,,-0.3613825,0.843175,-0.01805694599846875,2580,FULL_TRAIN,10000,adjusted_boxplot
36_speech,2580,FULL_DATA_ONLY,9,continuous,2554,-3.6444,2.9712,adjusted_boxplot_range,,,-0.6454,0.5776675,-0.02720753551575042,2580,FULL_TRAIN,10000,adjusted_boxplot
36_speech,2580,FULL_DATA_ONLY,10,continuous,2557,-3.5009,2.7049,adjusted_boxplot_range,,,-0.867825,0.33813,-0.000812866919095351,2580,FULL_TRAIN,10000,adjusted_boxplot
36_speech,2580,FULL_DATA_ONLY,11,continuous,2557,-3.7212,3.6133,adjusted_boxplot_range,,,-0.4892725,0.7237750000000001,0.017447468858784537,2580,FULL_TRAIN,10000,adjusted_boxplot
36_speech,2580,FULL_DATA_ONLY,12,continuous,2564,-3.4859,2.9845,adjusted_boxplot_range,,,-0.5923775,0.567265,-0.013331837357508241,2580,FULL_TRAIN,10000,adjusted_boxplot
