dataset,n_train,effective_mc_regime,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,q1,q3,medcouple,mc_n_used,mc_source,mc_export_n,param_strategy
24_mnist,4858,FULL_DATA_ONLY,0,constant,1,-0.00359999993816,-0.00359999993816,constant,-0.00359999993816,-0.00359999993816,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,1,continuous,254,-73.80415344238281,181.1958465576172,adjusted_boxplot_range,,,-73.80415344238281,160.1958465576172,0.5668016194331984,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,2,continuous,251,-53.79403305053711,201.2059631347656,adjusted_boxplot_range,,,-30.79403305053711,199.2059631347656,-0.6862745051107147,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,3,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,4,continuous,94,-13.124616622924805,241.87538146972656,adjusted_boxplot_range,,,-13.124616622924805,-13.124616622924805,-1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,5,continuous,23,-1.150099992752075,251.84989929199216,adjusted_boxplot_range,,,-1.150099992752075,-1.150099992752075,-1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,6,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,7,constant,1,-0.141633331775665,-0.141633331775665,constant,-0.141633331775665,-0.141633331775665,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,8,continuous,252,-73.75061798095702,181.24938964843753,adjusted_boxplot_range,,,-11.750617980957031,179.2493896484375,-0.8274111741966916,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,9,continuous,241,-44.33883285522461,210.66116333007807,adjusted_boxplot_range,,,-44.33883285522461,87.66116333007811,1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,10,continuous,208,-80.73670196533203,174.2633056640625,adjusted_boxplot_range,,,-80.73670196533203,-80.73670196533203,1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,11,continuous,251,-122.34065246582033,132.6593475341797,adjusted_boxplot_range,,,-99.34065246582033,130.6593475341797,-0.7411764705882353,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,12,continuous,253,-62.35015106201172,192.64984130859372,adjusted_boxplot_range,,,1.649848937988281,190.64984130859372,-0.786802022200145,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,13,continuous,253,-87.20966339111328,167.79034423828125,adjusted_boxplot_range,,,-51.20966339111328,165.79034423828125,-0.661202116535703,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,14,continuous,15,-9.828700065612791,243.1712951660156,adjusted_boxplot_range,,,-9.828700065612791,-9.828700065612791,-1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,15,continuous,2,-0.076399996876717,32.92359924316406,adjusted_boxplot_range,,,-0.076399996876717,-0.076399996876717,-1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,16,continuous,22,-3.639633417129517,249.36036682128903,adjusted_boxplot_range,,,-3.639633417129517,-3.639633417129517,-1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,17,continuous,167,-111.37183380126952,143.628173828125,adjusted_boxplot_range,,,-111.37183380126952,-111.37183380126952,1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,18,continuous,223,-47.04378509521485,207.95620727539065,adjusted_boxplot_range,,,-47.04378509521485,-47.04378509521485,1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,19,continuous,254,-133.33865356445312,121.66134643554688,adjusted_boxplot_range,,,-5.088653564453125,119.66134643554688,-0.9696969696969697,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,20,continuous,255,-48.18256759643555,206.8174285888672,adjusted_boxplot_range,,,21.067432403564453,204.8174285888672,-0.7892156823329493,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,21,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,22,continuous,142,-9.87643337249756,245.12356567382807,adjusted_boxplot_range,,,-9.87643337249756,-9.87643337249756,1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,23,continuous,255,-68.9713363647461,186.02865600585935,adjusted_boxplot_range,,,-53.971336364746094,184.02865600585935,-0.5039370530477526,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,24,continuous,253,-65.94281768798828,189.05718994140625,adjusted_boxplot_range,,,-65.94281768798828,186.05718994140625,0.1581027921864267,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,25,continuous,254,-65.99446868896484,189.00552368164065,adjusted_boxplot_range,,,-65.99446868896484,186.00552368164065,0.17786558785617484,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,26,constant,1,-0.012183333747089,-0.012183333747089,constant,-0.012183333747089,-0.012183333747089,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,27,continuous,253,-82.95281982421875,172.04718017578125,adjusted_boxplot_range,,,-82.95281982421875,169.04718017578125,0.2648221343873518,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,28,constant,1,-0.112199999392033,-0.112199999392033,constant,-0.112199999392033,-0.112199999392033,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,29,constant,1,-0.022183332592249,-0.022183332592249,constant,-0.022183332592249,-0.022183332592249,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,30,continuous,86,-3.640049934387207,251.3599548339844,adjusted_boxplot_range,,,-3.640049934387207,-3.640049934387207,-1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,31,constant,1,-0.082983329892159,-0.082983329892159,constant,-0.082983329892159,-0.082983329892159,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,32,continuous,255,-59.32851791381836,195.6714782714844,adjusted_boxplot_range,,,-31.32851791381836,193.6714782714844,-0.5607843071549999,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,33,continuous,255,-90.59978485107422,164.40020751953125,adjusted_boxplot_range,,,-80.59978485107422,162.40020751953125,-0.37606842093405507,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,34,continuous,244,-44.206367492675774,210.79364013671875,adjusted_boxplot_range,,,-44.206367492675774,-4.206367492675781,1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,35,constant,1,-0.189316660165787,-0.189316660165787,constant,-0.189316660165787,-0.189316660165787,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,36,constant,1,-0.03521666675806,-0.03521666675806,constant,-0.03521666675806,-0.03521666675806,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,37,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,38,continuous,205,-12.3903169631958,242.60968017578125,adjusted_boxplot_range,,,-12.3903169631958,-12.3903169631958,1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,39,constant,1,-0.296166658401489,-0.296166658401489,constant,-0.296166658401489,-0.296166658401489,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,40,constant,1,-0.525983333587646,-0.525983333587646,constant,-0.525983333587646,-0.525983333587646,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,41,continuous,118,-6.639116764068604,247.3608856201172,adjusted_boxplot_range,,,-6.639116764068604,-6.639116764068604,-1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,42,continuous,164,-16.82761573791504,238.17237854003903,adjusted_boxplot_range,,,-16.82761573791504,-16.82761573791504,1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,43,continuous,256,-83.87638092041014,171.12362670898435,adjusted_boxplot_range,,,-66.87638092041016,168.12362670898435,-0.4015747610505245,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,44,constant,1,-0.242033332586288,-0.242033332586288,constant,-0.242033332586288,-0.242033332586288,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,45,continuous,224,-50.962249755859375,204.03775024414065,adjusted_boxplot_range,,,-50.962249755859375,-50.962249755859375,1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,46,continuous,238,-21.133234024047848,233.86676025390625,adjusted_boxplot_range,,,-21.133234024047848,-2.133234024047852,1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,47,continuous,245,-21.73446655273437,233.2655334472656,adjusted_boxplot_range,,,-21.73446655273437,156.26553344726562,1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,48,continuous,213,-31.500400543212887,223.4996032714844,adjusted_boxplot_range,,,-31.500400543212887,-31.500400543212887,1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,49,continuous,15,-1.897966623306274,250.1020355224609,adjusted_boxplot_range,,,-1.897966623306274,-1.897966623306274,-1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,50,constant,1,-0.336016654968262,-0.336016654968262,constant,-0.336016654968262,-0.336016654968262,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,51,continuous,249,-40.63853454589844,214.3614654541016,adjusted_boxplot_range,,,-40.63853454589844,172.36146545410156,0.8454545454545455,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,52,constant,1,-0.019283333793283,-0.019283333793283,constant,-0.019283333793283,-0.019283333793283,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,53,constant,1,-0.01083333324641,-0.01083333324641,constant,-0.01083333324641,-0.01083333324641,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,54,continuous,4,-0.843666672706604,176.1563262939453,adjusted_boxplot_range,,,-0.843666672706604,-0.843666672706604,-1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,55,constant,1,-0.120133332908154,-0.120133332908154,constant,-0.120133332908154,-0.120133332908154,,,,0,NA,10000,fallback
24_mnist,4858,FULL_DATA_ONLY,56,continuous,42,-0.820299983024597,252.17970275878903,adjusted_boxplot_range,,,-0.820299983024597,-0.820299983024597,-1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,57,continuous,255,-87.70641326904298,167.2935791015625,adjusted_boxplot_range,,,-87.70641326904298,163.2935791015625,-0.003952599444863581,4858,FULL_TRAIN,10000,adjusted_boxplot
24_mnist,4858,FULL_DATA_ONLY,58,continuous,10,-13.123550415039062,239.8764495849609,adjusted_boxplot_range,,,-13.123550415039062,-13.123550415039062,-1.0,4858,FULL_TRAIN,10000,adjusted_boxplot
