dataset,n_train,effective_mc_regime,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,q1,q3,medcouple,mc_n_used,mc_source,mc_export_n,param_strategy
8_celeba,138972,SUBSAMPLE_REGIME,0,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,1,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,2,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,3,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,4,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,5,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,6,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,7,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,8,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,9,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,10,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,11,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,12,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,13,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,14,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,15,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,16,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,17,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,18,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,19,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,20,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,21,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,22,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,23,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,24,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,25,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,26,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,27,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,28,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,29,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,30,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,31,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,32,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,33,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,34,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,35,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,36,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,37,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
8_celeba,138972,SUBSAMPLE_REGIME,38,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
