dataset,n_train,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,median,scaled_mad,param_strategy
12_fault,888,0,continuous,524,-1.09688159153183,2.14496638586944,mad_range,,,-0.6052269219733406,0.6321165675992393,mad
12_fault,888,1,continuous,530,-1.22976435517332,2.16635082076744,mad_range,,,-0.6148464594112625,0.7031236478843473,mad
12_fault,888,2,continuous,887,-0.925997326729054,6.2406913326443,mad_range,,,-0.09576999624176649,0.6984103421487625,mad
12_fault,888,3,continuous,888,-0.926005794516948,6.24063853581689,mad_range,,,-0.09575575022076149,0.6984362419144843,mad
12_fault,888,4,continuous,566,-0.366042994321442,29.169449785026895,mad_range,,,-0.32783044806345,0.04145059036133333,mad
12_fault,888,5,continuous,288,-0.364714072376545,34.3188229760671,mad_range,,,-0.278395324098615,0.08859889121320964,mad
12_fault,888,6,continuous,236,-0.192190591704755,42.367548343869295,mad_range,,,-0.13005445144842148,0.060835970830970865,mad
12_fault,888,7,continuous,886,-0.402234485939594,22.2237836418806,mad_range,,,-0.361018861714118,0.04493870967127058,mad
12_fault,888,8,continuous,131,-2.63110601997835,3.43718074693696,mad_range,,,0.014044622010377,1.1073036259235263,mad
12_fault,888,9,continuous,74,-3.22046657602787,6.51684438618204,mad_range,,,-0.170869186764326,0.555251432022015,mad
12_fault,888,10,continuous,69,-1.60578034281914,2.3159829470009,mad_range,,,-0.672027178576274,0.082037478003347,mad
12_fault,888,11,continuous,2,-0.816812013267454,1.22364116273271,mad_range,,,-0.816812013267454,0.0,mad
12_fault,888,12,continuous,2,-1.22364116273271,0.816812013267454,mad_range,,,0.816812013267454,0.0,mad
12_fault,888,13,continuous,20,-0.703222992277378,3.83513260025617,mad_range,,,-0.340154544874694,0.5382852801192192,mad
12_fault,888,14,continuous,626,-1.10678076435001,2.17470554423099,mad_range,,,-0.558253718970534,0.5661558838293304,mad
12_fault,888,15,continuous,702,-3.01762244063192,3.85903326492465,mad_range,,,-0.03863682986586,0.9559134259896684,mad
12_fault,888,16,continuous,457,-2.07507740535853,1.58354396444696,mad_range,,,0.002334809361113,1.2252061486373835,mad
12_fault,888,17,continuous,294,-0.540374332371753,9.4509471843803,mad_range,,,-0.3919715768606675,0.1269840826136811,mad
12_fault,888,18,continuous,486,-2.4504118481147,1.60093837241874,mad_range,,,0.10634529187292,1.0817364052971912,mad
12_fault,888,19,continuous,365,-3.02412290962738,0.796196202988222,mad_range,,,0.6143575502536696,0.2695939865442475,mad
12_fault,888,20,continuous,3,-1.19359755748205,0.87957726048006,mad_range,,,0.87957726048006,0.0,mad
12_fault,888,21,continuous,563,-2.77767199390999,3.41134466501716,mad_range,,,-0.243923278985373,0.9278819246824327,mad
12_fault,888,22,continuous,129,-2.14838288970998,3.28545622216228,mad_range,,,-0.331358584475202,0.810238607972223,mad
12_fault,888,23,continuous,167,-3.08855782191088,6.28471245292261,mad_range,,,-0.050779243160281,1.105557893396531,mad
12_fault,888,24,continuous,524,-2.02685645901412,1.8136760191415,mad_range,,,-0.0489902188993,1.25624991322363,mad
12_fault,888,25,continuous,776,-3.21506425704718,4.78066918172919,mad_range,,,-0.08567064424991999,0.558590407662285,mad
12_fault,888,26,continuous,245,-1.37404027895687,1.22132078851526,mad_range,,,-0.0818097088698695,1.6116555908921768,mad
