dataset,n_train,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,median,scaled_mad,param_strategy
13_fraud,198815,0,continuous,74016,0.0,1.0,mad_range,,,0.958643,0.030055267199999933,mad
13_fraud,198815,1,continuous,53442,0.0,0.959122,mad_range,,,0.767921,0.010975687799999906,mad
13_fraud,198815,2,continuous,81120,0.266171,1.0,mad_range,,,0.84052,0.023985502800000037,mad
13_fraud,198815,3,continuous,126065,0.0,1.0,mad_range,,,0.251006,0.052488487800000025,mad
13_fraud,198815,4,continuous,37597,0.481978,1.0,mad_range,,,0.765339,0.00648044460000002,mad
13_fraud,198815,5,continuous,47916,0.0,0.503492,mad_range,,,0.26028,0.008323316400000011,mad
13_fraud,198815,6,continuous,29625,0.07184,0.53374,mad_range,,,0.2656,0.005060113799999999,mad
13_fraud,198815,7,continuous,34805,0.0,0.986077,mad_range,,,0.785616,0.004114214999999958,mad
13_fraud,198815,8,continuous,102838,0.246075,1.0,mad_range,,,0.461093,0.031703918399999934,mad
13_fraud,198815,9,continuous,67445,0.203734,1.0,mad_range,,,0.506813,0.01470294419999993,mad
13_fraud,198815,10,continuous,128519,0.0,0.880074,mad_range,,,0.283255,0.06603352139999995,mad
13_fraud,198815,11,continuous,96151,0.133375,1.0,mad_range,,,0.709521,0.028335451200000025,mad
13_fraud,198815,12,continuous,139934,0.0,0.802003,mad_range,,,0.447087,0.07501659479999996,mad
13_fraud,198815,13,continuous,88324,0.027646,1.0,mad_range,,,0.647852,0.02277718380000002,mad
13_fraud,198815,14,continuous,134562,0.008047,0.771835,mad_range,,,0.340051,0.06808395720000002,mad
13_fraud,198815,15,continuous,86840,0.127661,0.712984,mad_range,,,0.451443,0.023171555400000005,mad
13_fraud,198815,16,continuous,72150,0.234318,1.0,mad_range,,,0.729241,0.018909080400000063,mad
13_fraud,198815,17,continuous,124587,0.284191,0.977395,mad_range,,,0.653103,0.050691576599999955,mad
13_fraud,198815,18,continuous,128355,0.021493,1.0,mad_range,,,0.563519,0.05310228419999998,mad
13_fraud,198815,19,continuous,28671,0.282032,0.986119,mad_range,,,0.579595,0.0026612669999999867,mad
13_fraud,198815,20,continuous,31614,0.0,0.92604,mad_range,,,0.561007,0.004919266800000064,mad
13_fraud,198815,21,continuous,98744,0.066883,1.0,mad_range,,,0.510342,0.03701459159999998,mad
13_fraud,198815,22,continuous,28092,0.0,0.950989,mad_range,,,0.665268,0.0034040495999999474,mad
13_fraud,198815,23,continuous,136189,0.0,0.921002,mad_range,,,0.387751,0.07928351759999995,mad
13_fraud,198815,24,continuous,89536,0.0,1.0,mad_range,,,0.578778,0.02777502840000004,mad
13_fraud,198815,25,continuous,137070,0.0,1.0,mad_range,,,0.416753,0.06779485019999994,mad
13_fraud,198815,26,continuous,28435,0.0,0.640817,mad_range,,,0.416532,0.002133461400000035,mad
13_fraud,198815,27,continuous,23745,0.075474,1.0,mad_range,,,0.31335,0.0019585145999999423,mad
13_fraud,198815,28,continuous,17725,0.0,0.736051,mad_range,,,0.000856,0.0011668062,mad
