dataset,n_train,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,median,scaled_mad,param_strategy
8_celeba,138972,0,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,1,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,2,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,3,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,4,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,5,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,6,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,7,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,8,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,9,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,10,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,11,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,12,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,13,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,14,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,15,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,16,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,17,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,18,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,19,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,20,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,21,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,22,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,23,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,24,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,25,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,26,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,27,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,28,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,29,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,30,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,31,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,32,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,33,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,34,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,35,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,36,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,37,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
8_celeba,138972,38,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
