dataset,n_train,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,median,scaled_mad,param_strategy
26_optdigits,3582,0,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
26_optdigits,3582,1,categorical_low_card,9,0.0,8.0,minmax,0.0,8.0,,,fallback
26_optdigits,3582,2,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,3,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,4,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,5,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,6,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,7,categorical_low_card,16,0.0,15.0,minmax,0.0,15.0,,,fallback
26_optdigits,3582,8,categorical_low_card,4,0.0,5.0,minmax,0.0,5.0,,,fallback
26_optdigits,3582,9,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,10,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,11,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,12,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,13,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,14,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,15,categorical_low_card,14,0.0,13.0,minmax,0.0,13.0,,,fallback
26_optdigits,3582,16,categorical_low_card,5,0.0,5.0,minmax,0.0,5.0,,,fallback
26_optdigits,3582,17,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,18,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,19,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,20,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,21,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,22,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
