dataset,n_train,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,median,scaled_mad,param_strategy
5_campaign,25495,0,continuous,74,0.0,0.962963,mad_range,,,0.259259,0.12812480940000004,mad
5_campaign,25495,1,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,2,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,3,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,4,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,5,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,6,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,7,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,8,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,9,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,10,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,11,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,12,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,13,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,14,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,15,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,16,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,17,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,18,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,19,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,20,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,21,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,22,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,23,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,24,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,25,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,26,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,27,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,28,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,29,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,30,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,31,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,32,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,33,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,34,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,35,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,36,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,37,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,38,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,39,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,40,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,41,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,42,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,43,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,44,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,45,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,46,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,47,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,48,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,49,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,50,continuous,1154,0.0,0.684425,mad_range,,,0.033144,0.024719389799999998,mad
5_campaign,25495,51,continuous,42,0.0,1.0,mad_range,,,0.018182,0.0269566332,mad
5_campaign,25495,52,continuous,23,0.0,1.0,mad_range,,,1.0,0.0,mad
5_campaign,25495,53,continuous,7,0.0,0.857143,mad_range,,,0.0,0.0,mad
5_campaign,25495,54,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,55,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,56,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
5_campaign,25495,57,continuous,10,0.0,1.0,mad_range,,,0.9375,0.0926625,mad
5_campaign,25495,58,continuous,26,0.0,1.0,mad_range,,,0.669135,0.27387031980000004,mad
5_campaign,25495,59,continuous,26,0.0,1.0,mad_range,,,0.376569,0.27294665999999995,mad
5_campaign,25495,60,continuous,303,0.0,1.0,mad_range,,,0.957379,0.035628360600000034,mad
5_campaign,25495,61,continuous,11,0.0,1.0,mad_range,,,0.877883,0.18105066420000004,mad
